id,sentence1,sentence2,label
49382,Irfon defines the northern border of the Builth Wells area between Llanwrtyd Wells and Mynydd Epynt .,The Irfon defines the northern limit of the Builth Wells area between Llanwrtyd Wells and Mynydd Epynt .,1
47097,"AB InBev remains the largest brewery , with SABMiller second , and Heineken International third .",AB InBev remains the largest brewery in second place with SABMiller and Heineken International is third .,1
27298,"Charles F. Hoffmann and his fellow geologist , William Henry Brewer , did not know it already had a name , and climbed and named it Mt .","Charles Charles F. Hoffmann and his geologist colleague William Henry Brewer did not know that it had already had a name , and climbed and named it Mt .",1
33281,"The company was formed from the merger between Total Peripherals Group , which was established in 1986 by David and Vicky Teoh , and SP Telemedia in 2008 .","The company was formed from the merger between Total Peripherals Group , founded by David and Vicky Teoh in 1986 , and SP Telemedia in 2008 .",1
39603,"The result of their creation is that Williams , famous tennis player sisters Montserrat Caballe , Marilyn Manson wear these clothes .","The result of their creation is that Williams , famous tennis players sisters Montserrat Caballe , Marilyn Manson wear these clothes .",1
24464,"Born in Bradford , Chapman performed for Frickley Athletic , Torquay United , Notts County , Mansfield , Exeter City , Bradford City , Darlington and Emley .","Born in Bradford , Chapman played for Frickley Athletic , Torquay United , Notts County , Mansfield Town , Exeter City , Bradford City , Darlington and Emley .",1
47316,"He is mentioned twice in Aleister Crowley 's novel `` Moonchild '' , with the first mention mistakenly calling his father James Hinton .","He is mentioned twice in Aleister Crowley 's novel `` Moonchild '' . The first mention mistakenly names his father , James Hinton .",1
31188,"Just two weeks before her death , Aaliyah traveled from New York to East Hampton , New Jersey to visit Dash at the summer house he shared with Jay Z .","Just two weeks before her death , Aaliyah traveled from New York to East Hampton , New Jersey , to visit Dash in the summer house he shared with Jay Z .",1
34393,This is the first champion history told by Albert Campion in the only person .,This is the first Champion story told in the only person by Albert Campion .,1
10746,"In countries where civil service cartridges are banned for military ownership , the 7 × 64 Brennecke is a successful cartridge for hunting and marksmanship .","In countries where civil service cartridges for military property are banned , the Brennecke 7 × 64 is a successful cartridge for hunting and accuracy .",1
20706,"On 30 July 2017 , Miley gave up the 3,000th Adrián Beltré career hit .","On July 30 , 2017 , Miley gave up Adrián Beltré 's 3,000th career hit .",1
18338,"He worked as a school teacher in Tielt , between 1693 and 1717 , in Bruges .",He worked in Tielt between 1693 and 1717 as a teacher in Bruges .,1
34090,Malmö FF is a former football club and Swedish sports club in Malmö .,Malmö FF is a former football club and a swedish sports club in Malmö .,1
25084,"In the Mudge Map 1815 , Ram Hill was known as Nutridge Hill , and was linked to Mays Hill by Westerleigh and to Broad Lane by Frog Lane .",Ram Hill was known as Nutridge Hill in the Mudge Map in 1815 and was connected to Broad Lane by Westerleigh with Mays Hill and by Frog Lane .,1
44576,"He died on 16 August 1850 in New City ( now Clarkstown ) , New York City .","He died in New City ( now Clarkstown ) , New York , August 16 , 1850 .",1
14170,The Irfon defines the northern limit of the Mynydd Epynt area between Llanwrtyd Wells and Builth Wells .,Irfon defines the northern border of the Mynydd Epynt area between Llanwrtyd Wells and Builth Wells .,1
14586,"As a Poznań bishop , he participated in the synod in Łęczyca in 1180 .","As a bishop of Poznań , he participated in the Synod in Łęczyca in 1180 .",1
31548,"Nancy returns home , and thanks her mother for trying to protect her , but Freddy appears in a mirror behind Gwen .","Nancy returns home and thanks her mother for attempting to protect her , but Freddy appears behind Gwen in a mirror .",1
27252,"The Monroe Free Press is a weekly newspaper serving the Monroe , Arkansas , El Dorado , Louisiana area .","The Monroe Free Press is a weekly newspaper serving Monroe , Arkansas , El Dorado , Louisiana area .",1
27019,"The other major retailers in the city are Menards , Meijer , Walgreens , and Tractor Supply Company .","The other major retailers in the city include Menards , Meijer , Walgreens and Tractor Supply Company .",1
25682,The season 1986 -- 87 National Hockey League was the 70th season of the Toronto operation in the Toronto Maple Leafs .,The 1986 -- 87 National Hockey League season was the 70th season of operation of Toronto in the Toronto Maple Leafs .,1
21780,The task of this department is to develop further and to coordinate the philanthropic work of the Archdiocese .,The role of this department is to further develop and coordinate the philanthropic work of the Archdiocese .,1
19916,Over the course of his five seasons he played mostly as a half forward and half back .,"Over the course of his five seasons , he usually played back and half forward as half .",1
16775,"He was the son of Eoin MacNeill , the founder of Irish Volunteers , whom Niall MacNeill later joined as an officer in the Irish Army .",He was the son of Eoin MacNeill founder of the Irish Volunteers which Niall MacNeill joined later becoming an officer in the Irish Army .,1
3691,It is north of Resolution Island and Edgell Island and north-west of Lower Savage Islands .,"It is north of Resolution Island and Edgell Island , and northwest of Lower Savage Islands .",1
41064,Gimnasia y Esgrima ( LP ) stayed 3 -- 2 and won in the Primera División .,Gimnasia y Esgrima ( LP ) stayed at 3 -- 2 and won in the Primera División .,1
34891,"This association was further enhanced after the female Christian missionary , Nino , converted Mirian , his wife Nana and household into Christianity in or around 337 .","This association was further strengthened after the Christian female missionary Nino , Mirian , his wife Nana and household converted to Christianity in or around 337 .",1
33460,"Võhma is a village in the Lääneranna parish , Estonia , in western Pärnu County .","Võhma is a village in Lääneranna Parish , Estonia , in western Pärnu County .",1
33439,"For example , the spin-fall also allows a magnetic dipole , but for spin 1 particles only electric quadrupoles and magnetic dipoles are possible .","For example , the spin case also allows a magnetic dipole , but for spin 1 particles electric quadrupoles and magnetic dipoles are only possible .",1
664,"Some Hebrew and Aramaic abbreviations may not be included here , and others may be found in the list of Aramaic abbreviations or the list of Hebrew abbreviations .","Some Hebrew and Aramaic abbreviations may not be included here , and more can be found in the list of Hebrew abbreviations or in the list of Aramaic abbreviations .",1
42174,It was written by David Richards and produced by him and Bowie .,It was written and produced by David Richards by him and Bowie .,1
45412,"He died in Lyon on 23 July 1963 , and was buried in the Cemetery de la Chartreuse at Bordeaux .",He died in Lyon on 23 July 1963 and was buried at the Chartreuse cemetery in Bordeaux .,1
27737,Herochroma perspicillata is a species of moth of the family Geometridae . It is found in Yunnan ( China ) .,Herochroma perspicillata is a kind of moth of the family Geometridae It is found in Yunnan ( China ) .,1
49235,"In mathematics , an algebraic equation or polynomial equation is an equation of form .","In mathematics , an algebraic equation or polynomial equation is an equation of the form",1
43439,"Lottia persona is a species of sea snail , a true limpet , a true gastropod mollusk in the Lottiidae family , one of the families of the Marine limpets .","Lottia persona is a species of sea snail , a true limpet , a true gastropod mollusk in the family Lottiidae , one of the families of marine limpets .",1
17950,Sheep are sacrificed and the meat is distributed to relatives and neighbours and given to the poor .,The sheep is sacrificed and the meat is given to relatives and neighbours and distributed to the poor .,1
22086,"In 1918 , the administrative representation of the Dublin parliamentary county was increased from two to four divisions .",In 1918 the administrative representation of the parliamentary county of Dublin was increased from two divisions to four .,1
27983,"The Argentine government remained neutral until the last days of the war but quietly tolerated entry of Nazi leaders fleeing Germany , Belgium and Vichy France in 1945 .","The Argentine government remained neutral until the last days of war , but quietly tolerated the entry of Nazi leaders fleeing from Germany , Belgium , and Vichy , France in 1945 .",1
